latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),st_length(shape),
null,null,276989,Trecho de Energia,02001025878202025,RORAIMA ENERGIA S/A,Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 1,Energia,Sistema de distribuição,02001.025878/2020-25,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001025878202025) Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 1,,0.21082200705554052,
null,null,276990,Trecho de Energia,02001025878202025,RORAIMA ENERGIA S/A,Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 1,Energia,Sistema de distribuição,02001.025878/2020-25,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001025878202025) Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 1,,0.050360308401770575,
null,null,276991,Trecho de Energia,02001025995202099,RORAIMA ENERGIA S/A,Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,Energia,Sistema de distribuição,02001.025995/2020-99,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001025995202099) Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,,0.09207808258644957,
null,null,276992,Trecho de Energia,02001025995202099,RORAIMA ENERGIA S/A,Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,Energia,Sistema de distribuição,02001.025995/2020-99,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001025995202099) Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,,0.03654469316818709,
null,null,276993,Trecho de Energia,02001025995202099,RORAIMA ENERGIA S/A,Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,Energia,Sistema de distribuição,02001.025995/2020-99,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001025995202099) Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,,0.0008652271525153561,
null,null,276994,Trecho de Energia,02001025995202099,RORAIMA ENERGIA S/A,Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,Energia,Sistema de distribuição,02001.025995/2020-99,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001025995202099) Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,,0.00589034438682863,
null,null,276995,Trecho de Energia,02001025995202099,RORAIMA ENERGIA S/A,Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,Energia,Sistema de distribuição,02001.025995/2020-99,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001025995202099) Eletrificação rural - construção de rede de distribuição de energia ao longo da BR 433 - trecho 2,,0.009296310241989153,
null,null,276996,Trecho de Energia,02001002285202171,ENERGISA MATOGROSSO S.A.,RDR-Sandra-da-Silva/LD/ALTERNADA/19,9/Barão de Melgaço,Energia,Sistema de distribuição,02001.002285/2021-71,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001002285202171) RDR-Sandra-da-Silva/LD/ALTERNADA/19,9/Barão de Melgaço,1-(Licença de Instalação-14292022-18/05/2022-18/05/2027),0.09101293392494675,
null,null,276997,Trecho de Energia,02001002287202161,ENERGISA MATOGROSSO S.A.,RDR-Silvia-Kamani/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.002287/2021-61,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001002287202161) RDR-Silvia-Kamani/LD/ALTERNADA/19,9/Paranatinga,1-(Licença de Instalação-14272022-19/04/2022-19/04/2024),0.04102877410475238,
null,null,276998,Trecho de Energia,02001002292202173,ENERGISA MATOGROSSO S.A.,RDR-Ministério-Público-Federal-de-Rondonópolis/LD/ALTERNADA/7,96/Rondonópolis,Energia,Sistema de distribuição,02001.002292/2021-73,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001002292202173) RDR-Ministério-Público-Federal-de-Rondonópolis/LD/ALTERNADA/7,96/Rondonópolis,,0.06749762283908324,
null,null,276999,Trecho de Energia,02001002290202184,ENERGISA MATOGROSSO S.A.,RDR-Luiz-Fernando-Calomezoré/LD/ALTERNADA/19,9/Barra do Bugres,Energia,Sistema de distribuição,02001.002290/2021-84,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001002290202184) RDR-Luiz-Fernando-Calomezoré/LD/ALTERNADA/19,9/Barra do Bugres,,0.02115255835911228,
null,null,277000,Trecho de Energia,02001002266202145,ENERGISA MATOGROSSO S.A.,RDR-Ministério-da-Saúde/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.002266/2021-45,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001002266202145) RDR-Ministério-da-Saúde/LD/ALTERNADA/19,9/Paranatinga,,0.13048518288992994,
null,null,277001,Trecho de Energia,02001002265202109,ENERGISA MATOGROSSO S.A.,RDR-Josenil-Palata-Apauca/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.002265/2021-09,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001002265202109) RDR-Josenil-Palata-Apauca/LD/ALTERNADA/19,9/Paranatinga,,0.023274217725840485,
null,null,278153,Trecho de Energia,02001003229202588,COELBA- COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,RR-CIND-FAZ-SAO ROQUE-RURAL CARIUA X-1152554,Energia,Sistema de distribuição,02001.003229/2025-88,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001003229202588) RR-CIND-FAZ-SAO ROQUE-RURAL CARIUA X-1152554,,0.014358226304778125,
null,null,278154,Trecho de Energia,02001003659202508,SATEL SERVIÇOS AUXILIARES DE TELECOMUNICAÇÃO DO BRASIL LTDA,Rede de Distribuição - Terra Indígena Poyanawa,Energia,Sistema de distribuição,02001.003659/2025-08,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001003659202508) Rede de Distribuição - Terra Indígena Poyanawa,,0.002073511645609035,
null,null,278155,Trecho de Energia,02001004984202580,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A, Rede de Distribuição - RESEX Riozinho da Liberdade,Energia,Sistema de distribuição,02001.004984/2025-80,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004984202580)  Rede de Distribuição - RESEX Riozinho da Liberdade,,0.0025959141567230156,
null,null,278156,Trecho de Energia,02001004986202579,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,Rede de Distribuição - RESEX Alto Tarauacá,Energia,Sistema de distribuição,02001.004986/2025-79,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004986202579) Rede de Distribuição - RESEX Alto Tarauacá,,0.00639108226592191,
null,null,278157,Trecho de Energia,02001004987202513,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A, Rede de Distribuição - RESEX Alto Juruá,Energia,Sistema de distribuição,02001.004987/2025-13,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004987202513)  Rede de Distribuição - RESEX Alto Juruá,,0.0026185113879704687,
null,null,278158,Trecho de Energia,02001004987202513,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A, Rede de Distribuição - RESEX Alto Juruá,Energia,Sistema de distribuição,02001.004987/2025-13,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004987202513)  Rede de Distribuição - RESEX Alto Juruá,,0.0010104306013359,
null,null,278159,Trecho de Energia,02001004987202513,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A, Rede de Distribuição - RESEX Alto Juruá,Energia,Sistema de distribuição,02001.004987/2025-13,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004987202513)  Rede de Distribuição - RESEX Alto Juruá,,0.005621112776906075,
null,null,278160,Trecho de Energia,02001004987202513,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A, Rede de Distribuição - RESEX Alto Juruá,Energia,Sistema de distribuição,02001.004987/2025-13,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004987202513)  Rede de Distribuição - RESEX Alto Juruá,,0.0018042037066830791,
null,null,277002,Trecho de Energia,02001028727202029,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,440010014 VICINAL SARANDI PARTE 07,Energia,Sistema de distribuição,02001.028727/2020-29,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028727202029) 440010014 VICINAL SARANDI PARTE 07,,0.061674912092173934,
null,null,277003,Trecho de Energia,02001028769202060,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Ramal Maciel Arixihu Tembe / Maciel Arixihu Tembe (Maria Delma Ferreira de Lima / Antonio (43001500,Energia,Sistema de distribuição,02001.028769/2020-60,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028769202060) Ramal Maciel Arixihu Tembe / Maciel Arixihu Tembe (Maria Delma Ferreira de Lima / Antonio (43001500,,0.004921729338332206,
null,null,277004,Trecho de Energia,02001028769202060,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Ramal Maciel Arixihu Tembe / Maciel Arixihu Tembe (Maria Delma Ferreira de Lima / Antonio (43001500,Energia,Sistema de distribuição,02001.028769/2020-60,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028769202060) Ramal Maciel Arixihu Tembe / Maciel Arixihu Tembe (Maria Delma Ferreira de Lima / Antonio (43001500,,0.0032372673682308176,
null,null,277005,Trecho de Energia,02001028725202030,ENERGISA MATOGROSSO S.A.,RDR - Adalto Francisco Kayabi/LD/ALTERNADA/7,96/Juara,Energia,Sistema de distribuição,02001.028725/2020-30,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028725202030) RDR - Adalto Francisco Kayabi/LD/ALTERNADA/7,96/Juara,,0.00027922180462398594,
null,null,278161,Trecho de Energia,02001004987202513,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A, Rede de Distribuição - RESEX Alto Juruá,Energia,Sistema de distribuição,02001.004987/2025-13,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004987202513)  Rede de Distribuição - RESEX Alto Juruá,,0.005232232203269988,
