latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),st_length(shape),
null,null,3991,Trecho de Duto,02001006707202269,OLIVEIRA ENERGIA S.A,OLEODUTO IAUARETÊ,Energia,Duto terrestre,02001.006707/2022-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001006707202269) OLEODUTO IAUARETÊ,,0.001837748120319356,
null,null,3992,Trecho de Duto,02001006726202295,OLIVEIRA ENERGIA S.A,OLEODUTO CUCUI ,Energia,Duto terrestre,02001.006726/2022-95,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001006726202295) OLEODUTO CUCUI ,,0.0011093379352203993,
null,null,3993,Trecho de Duto,02001029544202292,TMN TRANSPORTADORA S.A,GASODUTO TIMON- PECÉM E ESTRUTURAS ASSOCIADAS,Energia,Duto terrestre,02001.029544/2022-92,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001029544202292) GASODUTO TIMON- PECÉM E ESTRUTURAS ASSOCIADAS,,5.225445946186799,
null,null,3994,Trecho de Duto,02001029854202215,TMN TRANSPORTADORA S.A,GASODUTO PECÉM-TIMON E ESTRUTURAS ASSOCIADAS,Energia,Duto terrestre,02001.029854/2022-15,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001029854202215) GASODUTO PECÉM-TIMON E ESTRUTURAS ASSOCIADAS,,5.225445946186799,
null,null,3995,Trecho de Duto,02001043437202358,PETROBRAS TRANSPORTE S.A. - TRANSPETRO,Oleoduto São Sebastião-Cubatão (OSBAT),Energia,Duto terrestre,02001.043437/2023-58,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001043437202358) Oleoduto São Sebastião-Cubatão (OSBAT),,1.165867873295133,
