latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),st_length(shape),
null,null,55151,Trecho de Energia,02001015283202142,PREFEITURA MUNICIPAL DE NORMANDIA,Eletrificação Rural Comunidade Indígena Olho d'Água e outras,Energia,Sistema de transmissão,02001.015283/2021-42,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001015283202142) Eletrificação Rural Comunidade Indígena Olho d'Água e outras,,0.02654987201310746,
null,null,55152,Trecho de Energia,02001015283202142,PREFEITURA MUNICIPAL DE NORMANDIA,Eletrificação Rural Comunidade Indígena Olho d'Água e outras,Energia,Sistema de transmissão,02001.015283/2021-42,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001015283202142) Eletrificação Rural Comunidade Indígena Olho d'Água e outras,,0.009671621214570027,
null,null,55153,Trecho de Energia,02001015283202142,PREFEITURA MUNICIPAL DE NORMANDIA,Eletrificação Rural Comunidade Indígena Olho d'Água e outras,Energia,Sistema de transmissão,02001.015283/2021-42,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001015283202142) Eletrificação Rural Comunidade Indígena Olho d'Água e outras,,0.0012627578638095627,
null,null,55154,Trecho de Energia,02001015283202142,PREFEITURA MUNICIPAL DE NORMANDIA,Eletrificação Rural Comunidade Indígena Olho d'Água e outras,Energia,Sistema de transmissão,02001.015283/2021-42,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001015283202142) Eletrificação Rural Comunidade Indígena Olho d'Água e outras,,0.12405658014668418,
null,null,55155,Trecho de Energia,02001015283202142,PREFEITURA MUNICIPAL DE NORMANDIA,Eletrificação Rural Comunidade Indígena Olho d'Água e outras,Energia,Sistema de transmissão,02001.015283/2021-42,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001015283202142) Eletrificação Rural Comunidade Indígena Olho d'Água e outras,,0.03843204966793282,
null,null,55156,Trecho de Energia,02001014170202120,PREFEITURA MUNICIPAL DE NORMANDIA,Eletrificação Rural ao longo da BR 433,Energia,Sistema de transmissão,02001.014170/2021-20,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001014170202120) Eletrificação Rural ao longo da BR 433,,0.32807862180741304,
null,null,55157,Trecho de Energia,02001013890202178,MUNICÍPIO DE PACARAIMA,Eletrificação Rural na Comunidade Machado longo da BR433,Energia,Sistema de transmissão,02001.013890/2021-78,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001013890202178) Eletrificação Rural na Comunidade Machado longo da BR433,,0.32807862180741304,
null,null,55158,Trecho de Energia,02001014654202179,EDP - ENERGIAS DO BRASIL S.A.,LT 230kV - SE Abunã - SE Rio Branco I C3,Energia,Sistema de transmissão,02001.014654/2021-79,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001014654202179) LT 230kV - SE Abunã - SE Rio Branco I C3,1-(Licença Prévia-6712022-30/08/2022-01/09/2025) 2-(Licença de Instalação-14522022-11/11/2022-11/05/2025) 3-(Licença de Operação-016942024-03/07/2024-03/07/2034),2.7106063817352393,
null,null,55159,Trecho de Energia,02001016568202109,VENTOS DO NORDESTE S.A,Linha de Transmissão 230 KV Umari,Energia,Sistema de transmissão,02001.016568/2021-09,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016568202109) Linha de Transmissão 230 KV Umari,,0.17441580689355274,
null,null,55160,Trecho de Energia,02001024855202184,COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL DO BRASIL,Seccionamento da LT 230kV Londrina - Maringá para Subestação Sarandi,Energia,Sistema de transmissão,02001.024855/2021-84,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001024855202184) Seccionamento da LT 230kV Londrina - Maringá para Subestação Sarandi,1-(Licença de Operação-016642023-13/03/2023-13/03/2033) 2-(Licença de Instalação-14172021-06/12/2021-06/12/2027),0.006714860989190486,
null,null,55161,Trecho de Energia,02001024855202184,COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL DO BRASIL,Seccionamento da LT 230kV Londrina - Maringá para Subestação Sarandi,Energia,Sistema de transmissão,02001.024855/2021-84,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001024855202184) Seccionamento da LT 230kV Londrina - Maringá para Subestação Sarandi,1-(Licença de Operação-016642023-13/03/2023-13/03/2033) 2-(Licença de Instalação-14172021-06/12/2021-06/12/2027),0.006574386452123648,
null,null,55162,Trecho de Energia,02001027407202132,TRANSMISSORA ACRE SPE S.A.,Linha de Transmissão 230kV Feijó - Cruzeiro do Sul,Energia,Sistema de transmissão,02001.027407/2021-32,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027407202132) Linha de Transmissão 230kV Feijó - Cruzeiro do Sul,,2.3043908795332566,
null,null,55163,Trecho de Energia,02001028868202122,ANANAI TRANSMISSORA DE ENERGIA ELETRICA S/A,Sistema de Transmissão LT 500kV Ponta Grossa - Assis e LT 525kV Bateias - Curitiba Leste ,Energia,Sistema de transmissão,02001.028868/2021-22,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028868202122) Sistema de Transmissão LT 500kV Ponta Grossa - Assis e LT 525kV Bateias - Curitiba Leste ,,2.4979874563733064,
null,null,55164,Trecho de Energia,02001028868202122,ANANAI TRANSMISSORA DE ENERGIA ELETRICA S/A,Sistema de Transmissão LT 500kV Ponta Grossa - Assis e LT 525kV Bateias - Curitiba Leste ,Energia,Sistema de transmissão,02001.028868/2021-22,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028868202122) Sistema de Transmissão LT 500kV Ponta Grossa - Assis e LT 525kV Bateias - Curitiba Leste ,,0.7168332582130742,
null,null,55165,Trecho de Energia,02001002278202251,ANANAI TRANSMISSORA DE ENERGIA ELETRICA S/A,LT 500 kV Ponta Grossa - Assis,Energia,Sistema de transmissão,02001.002278/2022-51,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001002278202251) LT 500 kV Ponta Grossa - Assis,1-(Licença de Instalação-015002024-27/11/2024-27/11/2030) 2-(Licença Prévia-006842023-18/09/2023-18/09/2028),2.4979874563733064,
null,null,55166,Trecho de Energia,02001009524202203,PARQUE EOLICO VENTOS DE TACARATU LTDA,LT 230 kV PEOL Tacaratu - PAF-III C1,Energia,Sistema de transmissão,02001.009524/2022-03,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009524202203) LT 230 kV PEOL Tacaratu - PAF-III C1,,0.5529747123212684,
null,null,55167,Trecho de Energia,02001003364202281,PARQUE EOLICO SERRA DAS ALMAS I S.A.,Linha de Transmissão 500 kV Serra das Almas ,Energia,Sistema de transmissão,02001.003364/2022-81,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001003364202281) Linha de Transmissão 500 kV Serra das Almas ,1-(Licença de Instalação-014802023-27/10/2023-27/10/2029) 2-(Licença Prévia-6782023-25/11/2022-25/11/2025) 3-(Licença de Operação-016672024-16/12/2024-16/12/2034),0.19732814528606166,
null,null,55168,Trecho de Energia,02001004600202286,ENERGISA PARAIBA DISTRIBUIDORA DE ENERGIA S/A,Linha de transmissão 69 kV Santa Cruz a Cuité ,Energia,Sistema de transmissão,02001.004600/2022-86,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004600202286) Linha de transmissão 69 kV Santa Cruz a Cuité ,,0.271214479189537,
