latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),st_area(shape),st_perimeter(shape),
null,null,7387,Área de Perfuração,02001026133202245,ENEVA S.A,Poços Exploratórios de Gás Natural (Bacia do Parnaíba),Petróleo e Gás,Petróleo e Gás - Perfuração,02001.026133/2022-45,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001026133202245) Poços Exploratórios de Gás Natural (Bacia do Parnaíba),,8.149963630815737e-7,0.0036110992624342453,
null,null,7388,Área de Perfuração,02001025393202201,EQUINOR BRASIL ENERGIA LTDA.,Perfuração  marítima e testes de curta duração no Campo de Bacalhau - Bacia de Santos,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.025393/2022-01,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001025393202201) Perfuração  marítima e testes de curta duração no Campo de Bacalhau - Bacia de Santos,,0.04259811081702802,0.9905958030052836,
null,null,7389,Área de Perfuração,02001001341202312,PETRO RIO JAGUAR PETRÓLEO LTDA,Área Geográfica PETRORIO Bacia de Campos,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.001341/2023-12,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001001341202312) Área Geográfica PETRORIO Bacia de Campos,,0.010675560113009939,0.4486959440009783,
null,null,7390,Área de Perfuração,02001001341202312,PETRO RIO JAGUAR PETRÓLEO LTDA,Área Geográfica PETRORIO Bacia de Campos,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.001341/2023-12,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001001341202312) Área Geográfica PETRORIO Bacia de Campos,,0.002773748309613075,0.2604186230008929,
null,null,7391,Área de Perfuração,02001001341202312,PETRO RIO JAGUAR PETRÓLEO LTDA,Área Geográfica PETRORIO Bacia de Campos,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.001341/2023-12,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001001341202312) Área Geográfica PETRORIO Bacia de Campos,,0.01182742582833919,0.6041710210026657,
null,null,7392,Área de Perfuração,02001001341202312,PETRO RIO JAGUAR PETRÓLEO LTDA,Área Geográfica PETRORIO Bacia de Campos,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.001341/2023-12,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001001341202312) Área Geográfica PETRORIO Bacia de Campos,,0.013468621578887693,0.5833376580019481,
null,null,7393,Área de Perfuração,02001001341202312,PETRO RIO JAGUAR PETRÓLEO LTDA,Área Geográfica PETRORIO Bacia de Campos,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.001341/2023-12,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001001341202312) Área Geográfica PETRORIO Bacia de Campos,,0.044773333419637455,0.9270902930029504,
null,null,7394,Área de Perfuração,02001001372202373,SHELL BRASIL PETRÓLEO LTDA,Atividade de Perfuração Marítima em 11  Blocos contíguos ao Sul da Bacia de Santos ,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.001372/2023-73,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001001372202373) Atividade de Perfuração Marítima em 11  Blocos contíguos ao Sul da Bacia de Santos ,,0.6875,7.5,
null,null,7395,Área de Perfuração,02001012722202327,3R OFFSHORE S.A,Perfuração Marítima de Desenvolvimento no Campo de Papa-Terra, Bacia de Campos,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.012722/2023-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001012722202327) Perfuração Marítima de Desenvolvimento no Campo de Papa-Terra, Bacia de Campos,,1.731045626200468e-7,0.0016782665003942678,
null,null,7396,Área de Perfuração,02001031528202341,BP ENERGY DO BRASIL LTDA,Atividade de Perfuração Marítima no Bloco Bumerangue, Bacia de Santos,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.031528/2023-41,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001031528202341) Atividade de Perfuração Marítima no Bloco Bumerangue, Bacia de Santos,,0.10134049322083456,1.6040360482447062,
null,null,7397,Área de Perfuração,02001034325202314,BW ENERGY MAROMBA DO BRASIL LTDA.,Atividade de Perfuração Marinha dos Poços GLF-50, GLF-51, GLF-52 e GLF-53 no Campo de Golfinho, Bac ,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.034325/2023-14,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001034325202314) Atividade de Perfuração Marinha dos Poços GLF-50, GLF-51, GLF-52 e GLF-53 no Campo de Golfinho, Bac ,,0.06963536693284199,1.1823006020030895,
null,null,7398,Área de Perfuração,02001017034202434,KAROON PETRÓLEO & GÁS LTDA.,Atividade de Perfuração Marítima nos Blocos SM-1356 e SM-1482, Bacia de Santos.,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.017034/2024-34,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001017034202434) Atividade de Perfuração Marítima nos Blocos SM-1356 e SM-1482, Bacia de Santos.,,0.125,1.5,
null,null,7399,Área de Perfuração,02001033097202438,BP ENERGY DO BRASIL LTDA,Atividade de Perfuração Marítima no Bloco Tupinambá, Bacia de Santos,Petróleo e Gás,Petróleo e Gás - Perfuração,02001.033097/2024-38,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033097202438) Atividade de Perfuração Marítima no Bloco Tupinambá, Bacia de Santos,,0.2765909831692629,2.25,
